improve their understanding of mathematics < s > work better at group activities,['send tasks to other groups'],"{'Bleu_1': 7.692307691715977e-17, 'Bleu_2': 8.006407689612819e-17, 'Bleu_3': 8.352713247389653e-17, 'Bleu_4': 8.737167850948829e-17, 'ROUGE_L': 0.0, 'CIDEr': 0.0}"
how to deposite money in the bank of dad . < s > how to fast forward with compound interest .,"['how to deposit pennies in "" the bank of dad "" . [ sep ] welcome to deposit money in the bank .']","{'Bleu_1': 0.47622480336625694, 'Bleu_2': 0.36040096345426004, 'Bleu_3': 0.29185846850978936, 'Bleu_4': 0.2238609035064717, 'ROUGE_L': 0.4508499630450849, 'CIDEr': 0.0}"
a chinese folk song . < s > a chinese folk song .,['a jiangsu folk song . [ sep ] a xinjiang folk song . [ sep ] a tibetan folk song .'],"{'Bleu_1': 0.3325741516328558, 'Bleu_2': 0.2447679481278188, 'Bleu_3': 0.18056327394929256, 'Bleu_4': 2.3749667283499305e-05, 'ROUGE_L': 0.45143385753931536, 'CIDEr': 0.0}"
to buy some beautiful iced cakes . < s > to buy some tea for her husband .,['to eat some iced cakes to cool herself down .'],"{'Bleu_1': 0.33333333331481485, 'Bleu_2': 0.14002800839479293, 'Bleu_3': 1.070130183555234e-06, 'Bleu_4': 3.006454568869563e-09, 'ROUGE_L': 0.4518518518518518, 'CIDEr': 0.0}"
to listen to music on the way to school,['to send children to school'],"{'Bleu_1': 0.3333333332962964, 'Bleu_2': 0.20412414520783367, 'Bleu_3': 1.8123006214425544e-06, 'Bleu_4': 5.612222323540175e-09, 'ROUGE_L': 0.4518518518518518, 'CIDEr': 0.0}"
the people who don ' t know what to do with all the money . < s > the people who don ' t like the money at all . < s > the people who have the most money .,['the people who would give the money to a charity . [ sep ] the people who would save the money for the future . [ sep ] the people who would give the money to medical research .'],"{'Bleu_1': 0.4634146341350387, 'Bleu_2': 0.3044387078291634, 'Bleu_3': 0.19246516182416543, 'Bleu_4': 2.081220992115592e-05, 'ROUGE_L': 0.4520378756689996, 'CIDEr': 0.0}"
www . mousesavers . com < s > www . walt disney world . com < s > www . honesty . com,['www . oyster . com [ sep ] www . mouse savers . com'],"{'Bleu_1': 0.34782608694139894, 'Bleu_2': 0.25147784537359036, 'Bleu_3': 1.444087101444629e-06, 'Bleu_4': 3.5029790723971512e-09, 'ROUGE_L': 0.4522706209453197, 'CIDEr': 0.0}"
bullies should give victims help < s > bullies are antisocial < s > bullies should give victims help,['bullies are anti - social [ sep ] bullies should give victims help'],"{'Bleu_1': 0.36842105261218844, 'Bleu_2': 0.319904956628493, 'Bleu_3': 0.2623643103077492, 'Bleu_4': 0.2179746912278627, 'ROUGE_L': 0.4528101802757158, 'CIDEr': 0.0}"
play games on the computer,['play more computer games'],"{'Bleu_1': 0.5999999998800002, 'Bleu_2': 1.2247448711160216e-08, 'Bleu_3': 3.6840314976784504e-11, 'Bleu_4': 2.2360679767823846e-12, 'ROUGE_L': 0.4535315985130111, 'CIDEr': 0.0}"
after they are in school,['because they are students'],"{'Bleu_1': 0.3999999999200002, 'Bleu_2': 0.3162277659456869, 'Bleu_3': 3.2182979478451034e-06, 'Bleu_4': 1.1362193661029629e-08, 'ROUGE_L': 0.4535315985130111, 'CIDEr': 0.0}"
that she won a scholarship to study in britain .,['that she won several national bridge tournaments .'],"{'Bleu_1': 0.3999999999600001, 'Bleu_2': 0.2981423969685015, 'Bleu_3': 0.22314431666905624, 'Bleu_4': 3.549481055585033e-05, 'ROUGE_L': 0.4535315985130111, 'CIDEr': 0.0}"
dick found it had to deal with everyday problems < s > dick found it easy to deal with everyday problems,['dick could do nothing about bad traffic [ sep ] dick found it hard to deal with everyday problems'],"{'Bleu_1': 0.4285714285510205, 'Bleu_2': 0.3585685827828166, 'Bleu_3': 0.3002504174635059, 'Bleu_4': 0.23418123260642582, 'ROUGE_L': 0.4540942928039702, 'CIDEr': 0.0}"
the easy life in the american schools was more helpful to students < s > german schools trained students to be better at german studies < s > american schools were not as good as german schools,['german schools trained students to be better citizens [ sep ] american schools were not as good as german ones [ sep ] the easy life in american schools was more helpful to students'],"{'Bleu_1': 0.7027027026837108, 'Bleu_2': 0.6553086520151361, 'Bleu_3': 0.6044570142004442, 'Bleu_4': 0.549144130244403, 'ROUGE_L': 0.45416472778036304, 'CIDEr': 0.0}"
earthquakes are most likely to occur near the surface . < s > the number of earthquakes is closely related to the depth . < s > the number of earthquakes is closely related to the depth .,"['the number of earthquakes is closely related to depth . [ sep ] roughly the same number of earthquakes occur each year . , [ sep ] earthquakes are most likely to occur near the surfaces .']","{'Bleu_1': 0.6315789473518006, 'Bleu_2': 0.5386881488842965, 'Bleu_3': 0.471453174781581, 'Bleu_4': 0.41596990632955994, 'ROUGE_L': 0.4544259421560035, 'CIDEr': 0.0}"
the rules for the election for the president of the usa < s > the votes for the president of the usa < s > the election for the president of the usa,['the various ways of presidential election in the usa [ sep ] the qualifications for being the president of the usa [ sep ] the rules for choosing presidential candidates in the usa'],"{'Bleu_1': 0.5151515151202939, 'Bleu_2': 0.3588702812607172, 'Bleu_3': 0.25518653944432085, 'Bleu_4': 0.1824401863310192, 'ROUGE_L': 0.45454545454545453, 'CIDEr': 0.0}"
the rules for the president of the usa < s > the election for the president of the usa < s > how to cast the votes for the president of the usa,['the various ways of presidential election in the usa [ sep ] the qualifications for being the president of the usa [ sep ] the rules for choosing presidential candidates in the usa'],"{'Bleu_1': 0.5151515151202939, 'Bleu_2': 0.3588702812607172, 'Bleu_3': 0.25518653944432085, 'Bleu_4': 0.1824401863310192, 'ROUGE_L': 0.45454545454545453, 'CIDEr': 0.0}"
to make the water move rapidly . < s > to make the water group hard .,['to turn the water into solid . [ sep ] to enable the water to move rapidly .'],"{'Bleu_1': 0.5546312610258521, 'Bleu_2': 0.3615753450873667, 'Bleu_3': 0.2017994020879255, 'Bleu_4': 2.727540537107594e-05, 'ROUGE_L': 0.4547996272134204, 'CIDEr': 0.0}"
the student who is the most important student . < s > the student who is good at the football team . < s > the student who has memorized the football players .,['the guest who is most popular with the students . [ sep ] the student who is most liked by the guests . [ sep ] the player who plays best in the football game .'],"{'Bleu_1': 0.471436571899706, 'Bleu_2': 0.2595172916083667, 'Bleu_3': 0.15832711362606597, 'Bleu_4': 0.10481884353327572, 'ROUGE_L': 0.4547996272134204, 'CIDEr': 0.0}"
because it can save energy .,['because it is convenient to use .'],"{'Bleu_1': 0.4232408623042269, 'Bleu_2': 0.26768102474255034, 'Bleu_3': 2.4751275777318845e-06, 'Bleu_4': 8.087648624525816e-09, 'ROUGE_L': 0.45522388059701485, 'CIDEr': 0.0}"
children have lost touch with nature in one generation . < s > children are reducing their time spent outdoors . < s > the ability to identify common species has been lost .,['time spent on the study is decreasing . [ sep ] the ability to identify common species has been improved .'],"{'Bleu_1': 0.35294117646020773, 'Bleu_2': 0.2925089696421188, 'Bleu_3': 0.25220859496075343, 'Bleu_4': 0.2255391761236893, 'ROUGE_L': 0.45579078455790784, 'CIDEr': 0.0}"
"he asked her to pay attention to the things that her "" enemy "" had said about her . < s > he wouldn ' t listen to her at all . < s > he wouldn ' t listen to her at all .","['he told her not to pay any attention to what her "" enemy "" had said .']","{'Bleu_1': 0.2888888888824692, 'Bleu_2': 0.21438189279304845, 'Bleu_3': 0.16230151705609028, 'Bleu_4': 0.13219344650626488, 'ROUGE_L': 0.4565342544617155, 'CIDEr': 0.0}"
he is one of the best actors in hong kong < s > he has won many awards,['he plays best in hong kong'],"{'Bleu_1': 0.27777777776234575, 'Bleu_2': 0.18077538150520842, 'Bleu_3': 0.1268779628273444, 'Bleu_4': 1.9209534150089077e-05, 'ROUGE_L': 0.45795795795795796, 'CIDEr': 0.0}"
the computers infected by the viruses can no longer be used < s > the computers infected by the viruses can no longer be used < s > the viruses can stay in the computers for a long time,"[""the computer ' s functions are lowered [ sep ] the computers infected by the viruses can no longer be used""]","{'Bleu_1': 0.3333333333247864, 'Bleu_2': 0.2961744388718521, 'Bleu_3': 0.27736094691130697, 'Bleu_4': 0.26241028628537033, 'ROUGE_L': 0.45811669555170415, 'CIDEr': 0.0}"
he gave the old lady some money to reward her for her kindness . < s > he asked the old lady to pay for the money . < s > he gave the old lady some money to cover the cost .,"[""he gave the old lady papers for free . [ sep ] he apologized in the old lady ' s presence . [ sep ] he bought cookies for the old lady .""]","{'Bleu_1': 0.4418604651060033, 'Bleu_2': 0.30770827967021536, 'Bleu_3': 0.22602414617410735, 'Bleu_4': 0.15500961195871385, 'ROUGE_L': 0.45824127264692893, 'CIDEr': 0.0}"
dakota fanning likes reading . < s > dakota fanning is a film star . < s > dakota fanning has a personal trailer .,['dakota fanning is a young gifted actress . [ sep ] dakota fanning is a creative pupil . [ sep ] dakota fanning has many interests .'],"{'Bleu_1': 0.480020500082649, 'Bleu_2': 0.3328343319846952, 'Bleu_3': 0.23715668171181323, 'Bleu_4': 0.15381013875964503, 'ROUGE_L': 0.4583594239198497, 'CIDEr': 0.0}"
the japanese > mexicans > americans < s > the french > mexicans > japanese > singapore < s > the japanese > americans > mexicans > singapore,['mexicans > the japanese > new zealanders > the french [ sep ] the french > the japanese > new zealanders > mexicans [ sep ] new zealanders > the japanese > mexicans > the french'],"{'Bleu_1': 0.5099310202646633, 'Bleu_2': 0.42953983023888204, 'Bleu_3': 0.33420720794554093, 'Bleu_4': 0.24087189882186769, 'ROUGE_L': 0.4584168336673347, 'CIDEr': 0.0}"
holidays,['holidays and festivals'],"{'Bleu_1': 0.1353352829659427, 'Bleu_2': 0.00013533528303361024, 'Bleu_3': 1.3533528305616618e-05, 'Bleu_4': 4.2796774227674215e-06, 'ROUGE_L': 0.45864661654135336, 'CIDEr': 0.0}"
they don ' t like to have meals with the family . < s > they are too busy to have meals with their family . < s > they don ' t like to eat with the family .,"[""they are too busy to have meals . [ sep ] they have to have meals at school . [ sep ] they don ' t like the meals their parents make for them .""]","{'Bleu_1': 0.5249999999868751, 'Bleu_2': 0.4019184762240735, 'Bleu_3': 0.3369599500075283, 'Bleu_4': 0.2806539089017046, 'ROUGE_L': 0.4588495575221239, 'CIDEr': 0.0}"
the fact that simple facts are different from facts < s > the fact that people have different opinions about simple facts,"[""the fact that simple facts differ from one another [ sep ] the fact that it ' s hard to make up one ' s mind about simple facts""]","{'Bleu_1': 0.42986893711163415, 'Bleu_2': 0.3451525401713733, 'Bleu_3': 0.2787784395942809, 'Bleu_4': 0.20182145548121205, 'ROUGE_L': 0.45922208281053956, 'CIDEr': 0.0}"
"encourage boys to hide their emotions to be "" real man "" < s > help to develop masculine aggressiveness in boys < s > force boys to hide their emotions to be "" real man ""","['force boys to hide their emotions to be "" real men "" [ sep ] help to form masculine aggressiveness in boys [ sep ] naturally place emphasis on the traditional image of a man to boys']","{'Bleu_1': 0.5405405405113222, 'Bleu_2': 0.4418090030476366, 'Bleu_3': 0.38206186639252604, 'Bleu_4': 0.338456638793394, 'ROUGE_L': 0.45945945945945943, 'CIDEr': 0.0}"
the record button makes a noise . < s > the record button makes a noise .,['it picks up background noise [ sep ] the record button makes a noise'],"{'Bleu_1': 0.4117647058581315, 'Bleu_2': 0.35871502696795937, 'Bleu_3': 0.32495455138430634, 'Bleu_4': 0.2928298013524784, 'ROUGE_L': 0.45963401506996776, 'CIDEr': 0.0}"
man can do little about the problem of pollution < s > man knows where the society is going < s > people do not welcome the rapid development of modern society,['man can hardly know the future of the society [ sep ] people are not satisfied with the development of the society'],"{'Bleu_1': 0.3749999999882814, 'Bleu_2': 0.19050019049423667, 'Bleu_3': 1.0655075333690477e-06, 'Bleu_4': 2.5413699711235867e-09, 'ROUGE_L': 0.45979899497487436, 'CIDEr': 0.0}"
he wanted to play with the ball . < s > he wanted to get the ball back . < s > he didn ' t like mr . li .,['he wanted to get the ball back . [ sep ] he went to look for the ball .'],"{'Bleu_1': 0.4193548386961499, 'Bleu_2': 0.35469205179232793, 'Bleu_3': 0.31198543421828095, 'Bleu_4': 0.27136493712511767, 'ROUGE_L': 0.4599040438656614, 'CIDEr': 0.0}"
shine sent dancy ' s father to hospital . < s > dancy drove his father home . < s > shine felt proud of dancy ' s father .,"[""dancy drove his father home [ sep ] shine sent dancy ' s father to hospital""]","{'Bleu_1': 0.43333333331888896, 'Bleu_2': 0.4054230088201794, 'Bleu_3': 0.3752324776193489, 'Bleu_4': 0.3421045770444209, 'ROUGE_L': 0.46003016591251883, 'CIDEr': 0.0}"
he painted a famous painting himself . < s > he stopped mixing paints . < s > he asked the artist to paint a picture .,['he painted a famous painting himself .'],"{'Bleu_1': 0.2592592592496571, 'Bleu_2': 0.24459979522588085, 'Bleu_3': 0.22872522208884813, 'Bleu_4': 0.211323468803072, 'ROUGE_L': 0.46062567421790723, 'CIDEr': 0.0}"
he is playing computer games . < s > he is looking for a t - shirt . < s > he is reading a book .,['he is playing computer games . [ sep ] he is watching a movie on the computer .'],"{'Bleu_1': 0.370370370356653, 'Bleu_2': 0.292352673091307, 'Bleu_3': 0.23913586034742695, 'Bleu_4': 0.2033344818924896, 'ROUGE_L': 0.46107331821617537, 'CIDEr': 0.0}"
mr . and mrs . tisich ' s comment of marc ' s irresponsibility < s > mr . and mrs . tisich ' s comment of marc ' s irresponsibility < s > marc and rachel ' s different attitudes,"[""a quarrel between tommy lyons and marc [ sep ] marc and rachel ' s different tempers [ sep ] mr . and mrs . tisich ' s words of marc ' s irresponsibility""]","{'Bleu_1': 0.512195121938727, 'Bleu_2': 0.4526345642683166, 'Bleu_3': 0.4087502753223536, 'Bleu_4': 0.3661403939558895, 'ROUGE_L': 0.46109381947532235, 'CIDEr': 0.0}"
"mints , hard candies , and fruit . < s > dark chocolate .","['clear soup and raw fruit . [ sep ] mints , hard candies and fruit .']","{'Bleu_1': 0.4953587997864814, 'Bleu_2': 0.40639862768448803, 'Bleu_3': 0.3295597275093693, 'Bleu_4': 0.23045806591099946, 'ROUGE_L': 0.46112311015118784, 'CIDEr': 0.0}"
they show that breakfast has no effect on work . < s > they show that breakfast is important . < s > they show that a person will work better if he only has fruit and milk .,"[""the results show that breakfast has little to do with a person ' s work . [ sep ] the results show that a person will work better if he only has fruit and milk . [ sep ] they show that girl students should have less for breakfast .""]","{'Bleu_1': 0.5221626956199937, 'Bleu_2': 0.4552809330679557, 'Bleu_3': 0.4073752338959614, 'Bleu_4': 0.3683688100245614, 'ROUGE_L': 0.46162162162162157, 'CIDEr': 0.0}"
his daughter didn ' t tell him that she had lied . < s > he was disappointed that her daughter lied to him . < s > he felt sorry that his daughter lied to him .,"[""he didn ' t understand what his daughter had said . [ sep ] he was angry that his daughter lied to him again .""]","{'Bleu_1': 0.4473684210408588, 'Bleu_2': 0.3298777738127354, 'Bleu_3': 0.24724330360107594, 'Bleu_4': 0.18971719984641996, 'ROUGE_L': 0.4616216216216216, 'CIDEr': 0.0}"
because they don ' t want to go to the beach . < s > because they have no good rooms to stay in .,"[""because they can ' t come to the beach any more .""]","{'Bleu_1': 0.3199999999872001, 'Bleu_2': 0.2309401076664203, 'Bleu_3': 0.1323600626202131, 'Bleu_4': 1.801822694784617e-05, 'ROUGE_L': 0.4616840113528855, 'CIDEr': 0.0}"
he wanted to teach the old gentleman some manners < s > he was more interested in cleaning the old gentleman ' s dog,"[""he was the old gentleman ' s good friend""]","{'Bleu_1': 0.2916666666545139, 'Bleu_2': 0.25180507758194753, 'Bleu_3': 0.20524654104259588, 'Bleu_4': 0.16939849997968456, 'ROUGE_L': 0.4621212121212121, 'CIDEr': 0.0}"
for three days . < s > for four days .,['for three days . [ sep ] for five days . [ sep ] for six days .'],"{'Bleu_1': 0.3367721263478917, 'Bleu_2': 0.26700135001502917, 'Bleu_3': 0.20314917437204724, 'Bleu_4': 0.1534604599437867, 'ROUGE_L': 0.46262188515709646, 'CIDEr': 0.0}"
the most important things . < s > the time wisely,['the things that take the least time'],"{'Bleu_1': 0.36363636360330587, 'Bleu_2': 6.03022689097966e-09, 'Bleu_3': 1.5927279408986703e-11, 'Bleu_4': 8.430118945584141e-13, 'ROUGE_L': 0.4629981024667932, 'CIDEr': 0.0}"
the trees were in great need of protection from insects .,['the trees were taller and stronger .'],"{'Bleu_1': 0.36363636360330587, 'Bleu_2': 0.2696799449595548, 'Bleu_3': 0.20067114594939506, 'Bleu_4': 3.1702331381849935e-05, 'ROUGE_L': 0.4629981024667932, 'CIDEr': 0.0}"
because she didn ' t like the fish . < s > because she thought the fish were too small . < s > because she wanted to learn fishing skills .,"[""because the fish was not enough . [ sep ] because she didn ' t like eating fish . [ sep ] because the fish was too small .""]","{'Bleu_1': 0.5312499999833985, 'Bleu_2': 0.4139697666871967, 'Bleu_3': 0.3056764630961177, 'Bleu_4': 0.23314564841236965, 'ROUGE_L': 0.46312364425162694, 'CIDEr': 0.0}"
because children in small groups eat more . < s > because children in big groups eat more quickly . < s > because children in big groups eat more .,"[""because children in smaller groups eat faster . [ sep ] because children in smaller groups don ' t like eating . [ sep ] because children in smaller groups don ' t know about food .""]","{'Bleu_1': 0.4253057872308239, 'Bleu_2': 0.28596345827690006, 'Bleu_3': 0.19102745091026713, 'Bleu_4': 2.1282276358516635e-05, 'ROUGE_L': 0.4632178452776459, 'CIDEr': 0.0}"
use of body language . < s > use of sound waves . < s > use of words .,['use of sounds . [ sep ] use of facial expressions . [ sep ] use of dancing .'],"{'Bleu_1': 0.44999999997750006, 'Bleu_2': 0.266556994977913, 'Bleu_3': 1.5804080050341116e-06, 'Bleu_4': 3.903594390470427e-09, 'ROUGE_L': 0.4636824324324324, 'CIDEr': 0.0}"
the author ' s mother set timetables for her children whenever they went out . < s > the author ' s mother set timetables for her children whenever they went out . < s > the author ' s friends laughed at her for breaking the labor law .,"[""the author has a deep hatred for her mother . [ sep ] the author ' s mother set timetables for her children whenever they went out . [ sep ] some of the children weren ' t able to go to college because of their mean mother .""]","{'Bleu_1': 0.49999999999000005, 'Bleu_2': 0.4040610178127207, 'Bleu_3': 0.35361608147105217, 'Bleu_4': 0.3259641605994489, 'ROUGE_L': 0.4654943596549437, 'CIDEr': 0.0}"
by asking her to do daily things .,['by persuading her to recall the car crash .'],"{'Bleu_1': 0.4412484511819858, 'Bleu_2': 0.2358572181075568, 'Bleu_3': 2.015054333953781e-06, 'Bleu_4': 6.164542726677392e-09, 'ROUGE_L': 0.465648854961832, 'CIDEr': 0.0}"
it won ' t cost you any money,"[""you needn ' t pay any money for it""]","{'Bleu_1': 0.6618726767729786, 'Bleu_2': 0.40851668509414246, 'Bleu_3': 2.9062112472909207e-06, 'Bleu_4': 8.112994484315413e-09, 'ROUGE_L': 0.465648854961832, 'CIDEr': 0.0}"
selling expedition t - shirts < s > selling expedition t - shirts < s > deciding the teams,['selling expedition t - shirts'],"{'Bleu_1': 0.2631578947229917, 'Bleu_2': 0.24182541669025606, 'Bleu_3': 0.21771686610170488, 'Bleu_4': 0.18951629566503347, 'ROUGE_L': 0.4656488549618321, 'CIDEr': 0.0}"
the rising of the sun . < s > the easter of the son of god .,['the rising of the sun in a new spring .'],"{'Bleu_1': 0.35294117644982703, 'Bleu_2': 0.2970442628749831, 'Bleu_3': 0.26034991751675446, 'Bleu_4': 0.22407508678751137, 'ROUGE_L': 0.4662420382165604, 'CIDEr': 0.0}"
the fast development of mobile phones,"[""the development of mobile phones [ sep ] british people ' s daily life""]","{'Bleu_1': 0.2196642816898843, 'Bleu_2': 0.1863913237977605, 'Bleu_3': 0.16605579144021562, 'Bleu_4': 0.14162677930970793, 'ROUGE_L': 0.4663608562691131, 'CIDEr': 0.0}"
you need to look at your eyes . < s > the machine can tell your name . < s > your eyes are different .,"[""you don ' t need to look at the machine .""]","{'Bleu_1': 0.30769230768047345, 'Bleu_2': 0.2218800784813872, 'Bleu_3': 0.1600854244625687, 'Bleu_4': 0.11556647984944007, 'ROUGE_L': 0.46653919694072654, 'CIDEr': 0.0}"
9 6 hours < s > 9 0 hours < s > 8 6 hours,['8 6 hours [ sep ] 9 0 hours [ sep ] 9 6 hours'],"{'Bleu_1': 0.5999999999200001, 'Bleu_2': 0.5070925527682903, 'Bleu_3': 0.3900474614954867, 'Bleu_4': 4.715663208240253e-05, 'ROUGE_L': 0.4666666666666668, 'CIDEr': 0.0}"
the city editor < s > the chief editor < s > the state editor,['the news editor [ sep ] the national editor [ sep ] the state editor'],"{'Bleu_1': 0.4666666666044445, 'Bleu_2': 0.2581988897121199, 'Bleu_3': 0.17244679589836748, 'Bleu_4': 2.5567957491280606e-05, 'ROUGE_L': 0.4666666666666668, 'CIDEr': 0.0}"
new trees are not well looked after < s > man hasn ' t paid enough attention to planting trees < s > new trees are not well looked after,['many trees have been cut down by man [ sep ] man has not paid enough attention to planting trees [ sep ] new trees are not looked after properly'],"{'Bleu_1': 0.4999999999666667, 'Bleu_2': 0.39391929855268004, 'Bleu_3': 0.321565349538765, 'Bleu_4': 0.26492685900970414, 'ROUGE_L': 0.4666666666666668, 'CIDEr': 0.0}"
its business - to - business model < s > its number of active buyers,['its business - to - business service [ sep ] its not charging small sellers'],"{'Bleu_1': 0.4666666666044445, 'Bleu_2': 0.40824829040845795, 'Bleu_3': 0.37152535926829067, 'Bleu_4': 0.336493244185484, 'ROUGE_L': 0.4666666666666668, 'CIDEr': 0.0}"
the price of books is rising . < s > londoners are readers who read only great books . < s > londoners are readers who read only great books .,['there are a great number of readers in london . [ sep ] londoners are readers who read only great books .'],"{'Bleu_1': 0.45161290321123837, 'Bleu_2': 0.3470304129597038, 'Bleu_3': 0.307476341790779, 'Bleu_4': 0.2809357989565747, 'ROUGE_L': 0.46713465220165923, 'CIDEr': 0.0}"
why we should take responsibility for the elderly . < s > the problems faced by the old in society . < s > where the elderly can go to get their pensions .,['the problems faced by the old in society .'],"{'Bleu_1': 0.2647058823451558, 'Bleu_2': 0.253320198544886, 'Bleu_3': 0.2412288429318182, 'Bleu_4': 0.22830704576601157, 'ROUGE_L': 0.46763202725724023, 'CIDEr': 0.0}"
she likes the city centre flat .,['she likes working at weekends .'],"{'Bleu_1': 0.4285714285102042, 'Bleu_2': 0.2672612418710627, 'Bleu_3': 2.426427502790482e-06, 'Bleu_4': 7.730551755471572e-09, 'ROUGE_L': 0.4680306905370844, 'CIDEr': 0.0}"
how to protect your windpipes . < s > the possibility of making 3 - d printing technology . < s > the defects of 3 - d printing technology .,['the introduction of 3 - d printing technology by medical workers . [ sep ] the development of 3 - d printing technology by engineers . [ sep ] the potential of 3 - d printing technology in surgery .'],"{'Bleu_1': 0.4102057396427483, 'Bleu_2': 0.3034022145186312, 'Bleu_3': 0.2552019645980823, 'Bleu_4': 0.21706741259448872, 'ROUGE_L': 0.4681715575620767, 'CIDEr': 0.0}"
to teach the students .,['to teach students . [ sep ] to comfort students .'],"{'Bleu_1': 0.24095536943337964, 'Bleu_2': 0.1904919454594365, 'Bleu_3': 1.5387197697615686e-06, 'Bleu_4': 4.8397597869173124e-09, 'ROUGE_L': 0.4683301343570058, 'CIDEr': 0.0}"
li qiang and li gang are brothers . < s > li qiang likes his room very much . < s > li qiang doesn ' t like cleaning on weekends .,['li qiang and li gang are brothers . [ sep ] li gang does not clean his bedroom on weekends . [ sep ] li qiang does some cleaning every day .'],"{'Bleu_1': 0.531249999966797, 'Bleu_2': 0.4139697666742602, 'Bleu_3': 0.34195687910949285, 'Bleu_4': 0.2881519150330883, 'ROUGE_L': 0.46875000000000006, 'CIDEr': 0.0}"
to analyze why jane austen ' s works are so popular . < s > to tell us the reason why jane austen ' s novels are so popular . < s > to introduce the works of jane austen .,"[""to describe the status of women in jane austen ' s time . [ sep ] to promote jane austen ' s novels among teenagers . [ sep ] to explore the characteristics of jane austen ' s novels .""]","{'Bleu_1': 0.512195121938727, 'Bleu_2': 0.3394759232012375, 'Bleu_3': 0.26075633391767694, 'Bleu_4': 0.19342409092236662, 'ROUGE_L': 0.4701825557809331, 'CIDEr': 0.0}"
she didn ' t like wars < s > wars didn ' t like sawa,"[""sawa didn ' t love wars [ sep ] wars was very poor [ sep ] wars didn ' t love sawa""]","{'Bleu_1': 0.37625345111366665, 'Bleu_2': 0.2902858397074936, 'Bleu_3': 0.23017224246393891, 'Bleu_4': 0.15888273625416074, 'ROUGE_L': 0.47043701799485865, 'CIDEr': 0.0}"
"the importance of saying "" i love you "" . < s > the reasons why people say "" i love you "" . < s > how to declare your love .","['the importance of "" i love you "" [ sep ] the meaning of "" i love you "" [ sep ] the place of saying "" i love you ""']","{'Bleu_1': 0.4848484848337925, 'Bleu_2': 0.4264014326980978, 'Bleu_3': 0.37512214983404224, 'Bleu_4': 0.32054354116263106, 'ROUGE_L': 0.47140649149922725, 'CIDEr': 0.0}"
develop the children ' s communication < s > train the children formally and regularly < s > make orphaned children have good care and education,"[""develop the children ' s communication [ sep ] help the children to learn by playing [ sep ] train the children formally and regularly""]","{'Bleu_1': 0.49999999998076927, 'Bleu_2': 0.44721359548241346, 'Bleu_3': 0.40548013302199026, 'Bleu_4': 0.3631474833567893, 'ROUGE_L': 0.47225806451612906, 'CIDEr': 0.0}"
the taiwan straits tunnel . < s > the english channel tunnel . < s > the tunnel between lyon and turin .,['the english channel tunnel . [ sep ] the tunnel between lyon and turin . [ sep ] the prefix = st 1 / taiwanstraits tunnel _'],"{'Bleu_1': 0.511529546991718, 'Bleu_2': 0.442037673265049, 'Bleu_3': 0.3969659549332468, 'Bleu_4': 0.354374849096463, 'ROUGE_L': 0.47317388493859075, 'CIDEr': 0.0}"
we should think about simple facts to make up our mind < s > we should not agree about simple facts < s > we should put our hands in the hot water to keep them warm,['we should never think about simple facts [ sep ] we should not agree about simple facts [ sep ] we must learn from the six blind men'],"{'Bleu_1': 0.4054054053944486, 'Bleu_2': 0.3355780275978166, 'Bleu_3': 0.28240497504391854, 'Bleu_4': 0.23989822203649372, 'ROUGE_L': 0.4733574754267977, 'CIDEr': 0.0}"
i can ' t do it myself < s > i can ' t help others < s > i can ' t enjoy the pleasures,"[""i can ' t do it myself""]","{'Bleu_1': 0.2692307692204142, 'Bleu_2': 0.2541955637109248, 'Bleu_3': 0.23788381719511642, 'Bleu_4': 0.21996658525429402, 'ROUGE_L': 0.47339246119733924, 'CIDEr': 0.0}"
you should force yourself to remember things < s > you should try hard to remember things < s > you should lock the door carefully,['you should force yourself to remember things'],"{'Bleu_1': 0.2692307692204142, 'Bleu_2': 0.2541955637109248, 'Bleu_3': 0.23788381719511642, 'Bleu_4': 0.21996658525429402, 'ROUGE_L': 0.47339246119733924, 'CIDEr': 0.0}"
parents can take care of their young children for an entire holiday . < s > students don ' t like to have school trips to foreign countries during holidays . < s > both parents and students think school holidays are perfect .,['both parents and students think school holidays are perfect . [ sep ] parents can take care of their young kinds of activities [ sep ] students don ; t like to have school trips to foreign counties during holidays .'],"{'Bleu_1': 0.681818181802686, 'Bleu_2': 0.6296077506221677, 'Bleu_3': 0.5736411250014494, 'Bleu_4': 0.5209718298416541, 'ROUGE_L': 0.47360248447204967, 'CIDEr': 0.0}"
it improved after big changes in vehicle design . < s > it was easier than wheel design .,['it was easier than wheel design . [ sep ] it improved after big changes in vehicle design .'],"{'Bleu_1': 0.8421052630692519, 'Bleu_2': 0.809302638136139, 'Bleu_3': 0.7732467065935495, 'Bleu_4': 0.7331765458395916, 'ROUGE_L': 0.47368421052631576, 'CIDEr': 0.0}"
the existence of transport wheels was not known . < s > the existence of transport wheels was not known . < s > few people knew how to use transport wheels .,['few knew how to use transport wheels . [ sep ] the existence of transport wheels was not known .'],"{'Bleu_1': 0.5151515151359045, 'Bleu_2': 0.4747407585882164, 'Bleu_3': 0.443517605275853, 'Bleu_4': 0.4129551000480815, 'ROUGE_L': 0.4737864077669903, 'CIDEr': 0.0}"
